 89.02 ;max_white(1) 
 96.25 ;max_white(2) 
 98.79 ;max_white(3) 
103.67 ;max_white(4) 
102.30 ;max_white(5) 
111.64 ;max_white(6) 
102.55 ;max_white(7) 
 91.46 ;max_white(8) 
 75.92 ;max_black(1) 
 81.44 ;max_black(2) 
 82.31 ;max_black(3) 
 83.80 ;max_black(4) 
 83.48 ;max_black(5) 
 93.92 ;max_black(6) 
 86.04 ;max_black(7) 
 78.41 ;max_black(8) 
