 89.34 ;max_white(1) 
 96.60 ;max_white(2) 
 99.30 ;max_white(3) 
103.42 ;max_white(4) 
102.19 ;max_white(5) 
111.39 ;max_white(6) 
103.10 ;max_white(7) 
 91.29 ;max_white(8) 
 77.45 ;max_black(1) 
 83.27 ;max_black(2) 
 84.44 ;max_black(3) 
 86.07 ;max_black(4) 
 85.66 ;max_black(5) 
 96.40 ;max_black(6) 
 87.85 ;max_black(7) 
 80.07 ;max_black(8) 
